"dx=0.05 over [-20,20]"
max N: 10000
ln N,ln sigma 1,ln sigma 2,ln sigma 3
7.92298595871,-4.02131007645,-3.62665038627,-3.98770997653
7.92334821193,-4.02166123449,-3.62649328343,-3.98771332673
7.92371033397,-4.02200417445,-3.62682896265,-3.98758955023
7.92407232492,-4.02192197823,-3.62716988958,-3.98794118497
7.92443418489,-4.02227779849,-3.62748810415,-3.98830301072
7.92479591396,-4.02258356479,-3.62782028027,-3.98862609161
7.92515751222,-4.02262570154,-3.62809778484,-3.98889944238
7.92551897979,-4.0229445361,-3.62837563037,-3.98926015233
7.92588031674,-4.02323663626,-3.62865071215,-3.98962148868
7.92624152317,-4.02330821853,-3.62892612612,-3.98998136201
7.92660259918,-4.02366928883,-3.62919990903,-3.99034243228
7.92696354486,-4.02399535572,-3.629535753,-3.99067457024
7.92732436031,-4.02434758945,-3.6298806331,-3.99096983762
7.92768504562,-4.02406055047,-3.63024035376,-3.99130830661
7.92804560087,-4.02422216722,-3.6305937784,-3.99126789957
7.92840602618,-4.02457462804,-3.63087125507,-3.99162814783
7.92876632163,-4.02491714549,-3.63115133675,-3.99195528922
7.92912648731,-4.0252729957,-3.62780457985,-3.99131073822
7.92948652331,-4.0256330317,-3.62810797485,-3.99167052918
7.92984642974,-4.02597587139,-3.6284678008,-3.99187072743
7.93020620668,-4.02633564413,-3.62874692829,-3.99222950494
7.93056585423,-4.02669008682,-3.62833618658,-3.9923301852
7.93092537248,-4.02703951094,-3.62864220277,-3.99260976292
7.93128476153,-4.02734521469,-3.6289150567,-3.99296883566
7.93164402145,-4.02770352268,-3.6286711013,-3.99327631001
7.93200315236,-4.02803847905,-3.62902707961,-3.99348569093
7.93236215434,-4.0283935299,-3.62935320831,-3.99383916487
7.93272102748,-4.02874759864,-3.6296964971,-3.99400021097
7.93307977188,-4.02905655023,-3.63001698801,-3.99434775192
7.93343838763,-4.02797419877,-3.6299827584,-3.99390123726
7.93379687482,-4.02825105941,-3.63027038484,-3.99424285677
7.93415523354,-4.02851501019,-3.63062475604,-3.9945839521
7.93451346388,-4.02885874556,-3.63098276734,-3.99492805132
7.93487156595,-4.02879863235,-3.63133997891,-3.99519686954
7.93522953982,-4.02908927823,-3.6316949764,-3.99555355117
7.93558738559,-4.02944621814,-3.63204840645,-3.99552336696
7.93594510335,-4.0291531939,-3.63232556427,-3.99587322326
7.9363026932,-4.0295101486,-3.63265561765,-3.9962012708
7.93666015523,-4.02986628005,-3.63292691457,-3.99655843541
7.93701748952,-4.0302163374,-3.63326583245,-3.99684555885
7.93737469616,-4.03057353963,-3.63358656217,-3.99710994717
7.93773177526,-4.03092479309,-3.63394081794,-3.99699942502
7.9380887269,-4.03128164451,-3.63426870436,-3.99726439625
7.93844555116,-4.03136039044,-3.63454939515,-3.99761624163
7.93880224815,-4.03137105491,-3.63489559551,-3.99786829997
7.93915881796,-4.03172149506,-3.63499162228,-3.99773082368
7.93951526066,-4.03204347819,-3.63534539052,-3.99808273409
7.93987157636,-4.03229709554,-3.63548848991,-3.99832016521
7.94022776515,-4.03261654981,-3.63583478087,-3.99864499209
7.9405838271,-4.03296882166,-3.63618685195,-3.99893676992
7.94093976233,-4.03329359073,-3.63645683936,-3.99929243039
7.94129557091,-4.03362841681,-3.63680206768,-3.99962840285
7.94165125293,-4.03398409853,-3.63709470261,-3.99997424517
7.94200680849,-4.0342478233,-3.63736903181,-4.00032979894
7.94236223767,-4.03460271959,-3.63757867969,-4.00068500237
7.94271754057,-4.03466320478,-3.63791590571,-4.00084594349
7.94307271728,-4.03501784534,-3.63824764098,-4.00090226
7.94342776788,-4.03536978251,-3.63856236262,-4.00123582566
7.94378269246,-4.0357240862,-3.63890168033,-4.00157155922
7.94413749111,-4.03604626635,-3.63924828273,-4.00192628194
7.94449216393,-4.03631419662,-3.6395179202,-4.00227917642
7.944846711,-4.03666844508,-3.63979057544,-4.00263242892
7.94520113241,-4.03679547483,-3.64014305217,-4.00298285919
7.94555542825,-4.03714958714,-3.64002822417,-4.00330129738
7.94590959861,-4.03748515743,-3.64029944887,-4.00365376905
7.94626364358,-4.03783891319,-3.6406475663,-4.0040075913
7.94661756324,-4.0381847725,-3.64097674434,-4.00435560082
7.94697135769,-4.0385286886,-3.64120588128,-4.00470893076
7.94732502702,-4.0387966896,-3.641532048,-4.0050602819
7.9476785713,-4.0391502279,-3.64179975792,-4.00541381014
7.94803199064,-4.03940574517,-3.64195651458,-4.00569607072
7.94838528511,-4.03863942689,-3.64223260859,-4.00604926103
7.94873845481,-4.03895457651,-3.64250104236,-4.00640053315
7.94909149983,-4.03925786022,-3.64285175323,-4.0065485785
7.94944442025,-4.03960621938,-3.64319191264,-4.0067035771
7.94979721616,-4.03995899672,-3.64346316291,-4.007038718
7.95014988765,-4.04031110696,-3.64381357362,-4.00738825586
7.95050243481,-4.03955774197,-3.64408679766,-4.00773896625
7.95085485772,-4.0398574604,-3.64443622005,-4.00796120697
7.95120715647,-4.03951548946,-3.64473287417,-4.00822144091
7.95155933116,-4.03977267808,-3.64499949362,-4.00857360213
7.95191138185,-4.04012009214,-3.64529798574,-4.00888062874
7.95226330866,-4.04044585332,-3.64557592249,-4.00923240646
7.95261511165,-4.04078723614,-3.64589083344,-4.00954508122
7.95296679092,-4.04113888863,-3.64618507955,-4.00989631455
7.95331834656,-4.04149012529,-3.6465123478,-4.01012102336
7.95366977865,-4.04180148689,-3.64678619215,-4.01047189874
7.95402108728,-4.04194062464,-3.64713734871,-4.01008032519
7.95437227253,-4.04184453669,-3.64748756526,-4.01038765858
7.9547233345,-4.04219323315,-3.64776435167,-4.01062182671
7.95507427326,-4.04102914475,-3.64807949161,-4.0109726059
7.95542508891,-4.04085317731,-3.64839404472,-4.01120160179
7.95577578153,-4.0409934081,-3.64872674977,-4.01153059864
7.95612635121,-4.04132451468,-3.64790427891,-4.01152604613
7.95647679804,-4.04161936843,-3.64825471559,-4.01185482949
7.95682712209,-4.04196968645,-3.64856517424,-4.01220181846
7.95717732346,-4.04228570729,-3.64890421193,-4.0118340215
7.95752740223,-4.04246256071,-3.64923350069,-4.01212647594
7.95787735849,-4.04279996852,-3.64958331055,-4.01240828543
7.95822719232,-4.04282689503,-3.64992827984,-4.01269989732
7.95857690381,-4.04299598711,-3.65021066453,-4.0129736876
7.95892649305,-4.04332152034,-3.65049449682,-4.01323262861
7.95927596012,-4.04362333537,-3.65080751871,-4.01358088057
7.9596253051,-4.04383591107,-3.65114396816,-4.01391628169
7.95997452808,-4.04412609151,-3.65148859154,-4.01426410956
7.96032362915,-4.04282013987,-3.65179575218,-4.01453170857
7.96067260839,-4.04306785647,-3.65213785545,-4.01486992541
7.96102146588,-4.03343847012,-3.65241963783,-4.01518023094
7.96137020172,-4.03375901398,-3.65273076959,-4.01550504923
7.96171881598,-4.03399372012,-3.65086218608,-4.01524962037
7.96206730875,-4.03434203245,-3.6511355176,-4.01558221771
7.96241568012,-4.03468845286,-3.65145180629,-4.01580408845
7.96276393017,-4.034818191,-3.65173342675,-4.01612252787
7.96311205898,-4.03512951543,-3.65204152109,-4.01628930652
7.96346006664,-4.0354362704,-3.65231121376,-4.01663686993
7.96380795323,-4.0350731318,-3.65258920197,-4.01697270911
7.96415571884,-4.03513028481,-3.65277891664,-4.01731869305
7.96450336355,-4.0354626862,-3.65304478006,-4.01766556297
7.96485088745,-4.0350254942,-3.65336050818,-4.0179486573
7.96519829061,-4.03508476248,-3.65369992576,-4.01818075467
7.96554557313,-4.03542606463,-3.6540418693,-4.01847711178
7.96589273508,-4.03576398381,-3.65434978533,-4.01874182322
7.96623977656,-4.0361064103,-3.65466114664,-4.01901689122
7.96658669764,-4.03645331489,-3.65493809496,-4.01936063272
7.9669334984,-4.03656274804,-3.65525051463,-4.01969708875
7.96728017894,-4.03684651071,-3.65559708343,-4.01993505693
7.96762673933,-4.03719267775,-3.65588102335,-4.02023590927
7.96797317966,-4.03753829054,-3.65620774099,-4.02050891596
7.96831950001,-4.0378450284,-3.65647261777,-4.02084953017
7.96866570047,-4.03819033521,-3.65678116502,-4.02119569274
7.96901178111,-4.03825365699,-3.65708731455,-4.02123518864
7.96935774202,-4.03859961734,-3.65737042944,-4.02158108264
7.96970358328,-4.0389382049,-3.65763269939,-4.02192690776
7.97004930498,-4.03928369939,-3.65797381608,-4.02197794556
7.97039490719,-4.03952299339,-3.6581631658,-4.02159835542
7.97074039001,-4.0391210315,-3.65848864047,-4.021858295
7.97108575351,-4.03946639468,-3.65883258986,-4.02191225882
7.97143099777,-4.03798909039,-3.65911588688,-4.02223086998
7.97177612288,-4.03830459959,-3.65940075373,-4.02256623851
7.97212112892,-4.03857408804,-3.65970098579,-4.02286089766
7.97246601597,-4.03871114895,-3.65996280006,-4.02320478817
7.97281078412,-4.03892706166,-3.66022878555,-4.02354951674
7.97315543344,-4.03843060595,-3.66051944845,-4.0238685562
7.97349996402,-4.03863278806,-3.66082986004,-4.02414487738
7.97384437594,-4.03897496744,-3.66109380339,-4.02448756976
7.97418866929,-4.0393172184,-3.66136697457,-4.0248317589
7.97453284413,-4.03966132599,-3.66162815957,-4.02517588079
7.97487690056,-4.03983066446,-3.66196999289,-4.02535923885
7.97522083865,-4.03962511773,-3.6622915282,-4.02566638565
7.9755646585,-4.03878137262,-3.66256803127,-4.02601014166
7.97590836017,-4.03912137457,-3.66287312233,-4.02634243114
7.97625194375,-4.03935539469,-3.66317616409,-4.02655159977
7.97659540932,-4.03969843436,-3.66351707092,-4.02662715912
7.97693875696,-4.04004074561,-3.6638603294,-4.02696845662
7.97728198676,-4.04025872768,-3.66295831256,-4.02712547733
7.97762509878,-4.04058986705,-3.66322002155,-4.02746628975
7.97796809313,-4.04093069823,-3.66348236982,-4.02780253408
7.97831096987,-4.04127356965,-3.66378349264,-4.02806713638
7.97865372908,-4.04113364939,-3.66409174714,-4.02840984686
7.97899637085,-4.04145680566,-3.66435600042,-4.02872772605
7.97933889526,-4.04179338839,-3.66467302143,-4.02898459424
7.97968130239,-4.04171651827,-3.66501443892,-4.02918348095
7.98002359231,-4.0420583601,-3.66528556219,-4.02951324539
7.98036576511,-4.04239989091,-3.66291110025,-4.02852755032
7.98070782087,-4.04221641235,-3.66319780905,-4.02884375984
7.98104975967,-4.04250205889,-3.66347370422,-4.02910551819
7.98139158158,-4.04233038957,-3.66198923414,-4.02944140232
7.98173328669,-4.0424610687,-3.66232760938,-4.02977462843
7.98207487508,-4.04279368021,-3.66266913187,-4.03006557974
7.98241634683,-4.04313467348,-3.66300909398,-4.0303964775
7.98275770201,-4.04333050544,-3.66330424886,-4.03060969711
7.98309894071,-4.04367171218,-3.66152030151,-4.03094989649
7.98344006301,-4.0439935718,-3.66179775001,-4.03128881416
7.98378106898,-4.04413269645,-3.66208578976,-4.03159858233
7.9841219587,-4.04447349515,-3.6623574911,-4.03193809562
7.98446273226,-4.04481014363,-3.66267052346,-4.03227563752
7.98480338973,-4.04515080068,-3.66296791929,-4.03257440542
7.9851439312,-4.04548559701,-3.66323898705,-4.03291200829
7.98548435673,-4.0457551917,-3.66357798207,-4.03294844703
7.98582466642,-4.04607896771,-3.66384163231,-4.033284978
7.98616486033,-4.04532221356,-3.66407175527,-4.03361672088
7.98650493855,-4.04566052476,-3.6630243812,-4.03201166228
7.98684490116,-4.04599668869,-3.66269957017,-4.03230916631
7.98718474823,-4.04620559132,-3.662811454,-4.03245404342
7.98752447985,-4.04649363034,-3.66315116849,-4.03277926533
7.98786409609,-4.04683093499,-3.66343322878,-4.03311264254
7.98820359702,-4.0454246305,-3.66101798658,-4.03341514365
7.98854298274,-4.04574910333,-3.66079851043,-4.03353653794
7.98888225331,-4.04608816775,-3.66107214872,-4.03386341175
7.98922140882,-4.04585285765,-3.66141076992,-4.03393330033
7.98956044933,-4.04541725671,-3.66162796403,-4.03426809532
7.98989937494,-4.04575322609,-3.66192870454,-4.03449894354
7.99023818572,-4.0460738643,-3.66221761444,-4.03476019368
7.99057688174,-4.0463938089,-3.66252261409,-4.03503762999
7.99091546309,-4.04672891902,-3.66281933076,-4.03534832987
7.99125392984,-4.04705788284,-3.66307680566,-4.03568578637
7.99159228207,-4.04737559981,-3.66335152694,-4.0360235996
7.99193051985,-4.04758344454,-3.66086030657,-4.03605487047
7.99226864327,-4.04792083806,-3.66114032951,-4.03639274935
7.9926066524,-4.04825637696,-3.66145859502,-4.03670094899
7.99294454732,-4.0485736421,-3.66176872859,-4.03698790297
7.9932823281,-4.04890242691,-3.6620857389,-4.03732554982
7.99361999483,-4.04923298272,-3.66240267402,-4.03754492414
7.99395754757,-4.04928357297,-3.66260706966,-4.03787035451
7.99429498642,-4.04962080551,-3.66292577669,-4.03813326154
7.99463231143,-4.04995540949,-3.66323751987,-4.03846930304
7.9949695227,-4.04866331279,-3.66357441648,-4.03880650279
7.99530662029,-4.0489962347,-3.66385882457,-4.03912304655
7.99564360429,-4.04921515065,-3.66419562842,-4.03945709976
7.99598047476,-4.04955082975,-3.66447278155,-4.03978580888
7.9963172318,-4.04988019685,-3.66474043089,-4.04007426837
7.99665387546,-4.04998573912,-3.66507643205,-4.04009708482
7.99699040584,-4.0502135753,-3.6653767603,-4.04043250871
7.997326823,-4.05053300525,-3.66562118113,-4.04068234783
7.99766312702,-4.05076932302,-3.66593368679,-4.04101005812
7.99799931798,-4.05093554908,-3.66619255523,-4.04134617052
7.99833539595,-4.05127140223,-3.66646843628,-4.04166931793
7.99867136102,-4.05152671959,-3.6667441188,-4.04200235573
7.99900721324,-4.05181387171,-3.66703433954,-4.04216567314
7.99934295271,-4.04671621332,-3.66702970428,-4.04192113464
7.9996785795,-4.04705183996,-3.66729350274,-4.04225671624
8.00001409368,-4.04737869211,-3.66762649382,-4.04231994446
8.00034949532,-4.0477124308,-3.66788261187,-4.04264580136
8.00068478451,-4.04801447022,-3.66819223288,-4.04291774158
8.00101996132,-4.0483370153,-3.6684624044,-4.04325015499
8.00135502583,-4.04867205573,-3.66815785028,-4.04330102237
8.0016899781,-4.04891804986,-3.66843064281,-4.04362724726
8.00202481822,-4.04921721474,-3.66872965803,-4.04393143985
8.00235954625,-4.04938960695,-3.66898922797,-4.04426603001
8.00269416228,-4.04958680287,-3.66930598266,-4.04459174365
8.00302866638,-4.04992127396,-3.66960547313,-4.04484686523
8.00336305863,-4.0493264743,-3.66986187474,-4.0451809131
8.00369733909,-4.04963994314,-3.67016855689,-4.04535285889
8.00403150785,-4.04997401229,-3.6704838388,-4.04551864475
8.00436556498,-4.04911663328,-3.67074398105,-4.0458524785
8.00469951055,-4.04917008341,-3.67101600212,-4.04618635834
8.00503334464,-4.04950375575,-3.67119063473,-4.04630591665
8.00536706732,-4.0496497792,-3.67146336872,-4.04542653207
8.00570067866,-4.04998304252,-3.67175263725,-4.04570199095
8.00603417875,-4.0503165184,-3.67200693429,-4.04603488568
8.00636756765,-4.05061124094,-3.67233410421,-4.04628822879
8.00670084544,-4.05075717448,-3.67258756644,-4.04662135804
8.00703401219,-4.0509879213,-3.67285978277,-4.04682213612
8.00736706798,-4.05124398837,-3.67315814846,-4.04713300754
8.00770001288,-4.05156599795,-3.67349102045,-4.04603500959
8.00803284697,-4.05188315206,-3.67382000793,-4.04614522433
8.00836557031,-4.05221295637,-3.67415204346,-4.0464557375
8.00869818299,-4.05219842073,-3.67443413462,-4.04678810779
8.00903068507,-4.05252827662,-3.67476660906,-4.0470834158
8.00936307663,-4.05276408425,-3.67501997451,-4.0474151402
8.00969535774,-4.05309311081,-3.67533846956,-4.04756055477
8.01002752848,-4.05342478429,-3.67563732079,-4.0478452083
8.01035958892,-4.05374982274,-3.67589930398,-4.04815892754
8.01069153913,-4.05391394968,-3.67612193938,-4.04849026185
8.01102337919,-4.05422891573,-3.67638918261,-4.04881612166
8.01135510916,-4.05443231875,-3.67664190788,-4.04914764636
8.01168672913,-4.05451168038,-3.67695310053,-4.04933753649
8.01201823916,-4.05477020354,-3.67700748961,-4.04966233423
8.01234963933,-4.05507958535,-3.67733878434,-4.04965483786
8.01268092971,-4.0554104048,-3.67766952336,-4.04979018983
8.01301211037,-4.05574156362,-3.67796165869,-4.05011938222
8.01334318139,-4.05590088727,-3.6782803694,-4.05039059266
8.01367414283,-4.05622274357,-3.67855078722,-4.05067599042
8.01400499478,-4.05654594198,-3.67887749387,-4.04974627355
8.0143357373,-4.05686968931,-3.67920412894,-4.05003872729
8.01466637046,-4.0571975919,-3.6794651884,-4.05034439281
8.01499689435,-4.05752810827,-3.67972449677,-4.05067479983
8.01532730902,-4.0575572054,-3.67997831249,-4.05100499744
8.01565761456,-4.05710234986,-3.68029881458,-4.05115065271
8.01598781103,-4.05741490148,-3.68055666608,-4.05147537978
8.0163178985,-4.05691666576,-3.68087803737,-4.05168942874
8.01664787706,-4.05724661331,-3.68113315501,-4.05201183971
8.01697774676,-4.0575761866,-3.68145657731,-4.05213675135
8.01730750769,-4.05790585533,-3.68177488185,-4.05245634747
8.01763715991,-4.05819814616,-3.68203868829,-4.05272047195
8.01796670349,-4.05851186172,-3.68232510779,-4.05241012212
8.01829613852,-4.0588337428,-3.68260885527,-4.05273186282
8.01862546505,-4.05916287642,-3.68289403943,-4.0530611814
8.01895468316,-4.05923321465,-3.68314620679,-4.05338576447
8.01928379292,-4.05955563584,-3.68268490261,-4.05369391196
8.0196127944,-4.05936610006,-3.68291343231,-4.05330697633
8.01994168768,-4.05969437727,-3.68323638096,-4.05323158093
8.02027047282,-4.06002303351,-3.68355478442,-4.05340278959
8.0205991499,-4.06034516647,-3.68384093655,-4.05373098366
8.02092771898,-4.06029516735,-3.68416628727,-4.05405950633
8.02125618014,-4.06061357185,-3.68444334976,-4.05437054376
8.02158453346,-4.06090374637,-3.68476978004,-4.05423530567
8.02191277899,-4.06122572984,-3.68501870748,-4.05456355006
8.02224091681,-4.06147215641,-3.68528843291,-4.05489065325
8.02256894699,-4.0617769215,-3.68559845149,-4.05521559415
8.0228968696,-4.06114827717,-3.68547494354,-4.05530657142
8.02322468472,-4.06147606824,-3.68578200396,-4.0555850667
8.0235523924,-4.0618037759,-3.68516233597,-4.05578256567
8.02387999273,-4.0621308349,-3.6854164754,-4.05610998591
8.02420748578,-4.06227737895,-3.68573173982,-4.05643608641
8.02453487161,-4.0623954949,-3.68603238989,-4.05670310667
8.02486215029,-4.06269655745,-3.68628715481,-4.057020753
8.02518932189,-4.06229377724,-3.68659724251,-4.05724915129
8.02551638649,-4.06256680089,-3.68646677171,-4.05755347656
8.02584334415,-4.06285629821,-3.68675542207,-4.05769266727
8.02617019495,-4.06318307747,-3.6870058706,-4.05801164539
8.02649693895,-4.06346231678,-3.68728239241,-4.0583011739
8.02682357622,-4.06348540721,-3.68754977656,-4.05818102743
8.02715010683,-4.0637911773,-3.68779815609,-4.05850755482
8.02747653086,-4.06408940254,-3.68807291871,-4.0588054705
8.02780284837,-4.06440332904,-3.68837486459,-4.05895012101
